Frequency,Amplitude,Phase
4.252802e-01,4.581946e-01,-3.06E+00
4.253425e-01,5.016882e-01,2.720952e+00
4.254047e-01,4.559210e-01,2.738547e+00
4.254670e-01,2.953498e-01,1.130905e+00
4.255293e-01,5.904779e-01,-2.75E+00
4.255915e-01,4.444322e-01,2.031254e+00
4.256538e-01,1.428620e-01,-2.90E+00
4.257161e-01,3.837979e-01,-3.12E+00
4.257783e-01,1.297726e-01,1.144060e+00
4.258406e-01,5.070655e-01,-2.82E+00
4.259029e-01,3.823460e-01,-3.14E+00
4.259651e-01,2.595657e-01,-2.72E+00
4.260274e-01,8.824016e-01,-3.11E+00
4.260897e-01,5.135334e-01,2.929478e+00
4.261519e-01,4.705389e-01,1.917398e+00
4.262142e-01,2.421699e-01,2.758293e+00
4.262765e-01,3.190986e-01,2.416855e+00
4.263387e-01,1.916115e-01,9.934917e-01
4.264010e-01,5.135365e-01,3.071403e+00
4.264633e-01,7.081610e-01,2.920917e+00
4.265255e-01,4.143779e-01,3.060064e+00
4.265878e-01,5.693700e-01,3.101559e+00
4.266501e-01,5.846848e-01,2.805989e+00
4.267123e-01,2.363796e-01,2.731441e+00
4.267746e-01,3.783533e-01,2.695713e+00
4.268369e-01,4.342735e-01,2.456302e+00
4.268991e-01,2.505522e-01,2.817618e+00
4.269614e-01,6.820999e-02,-2.76E+00
4.270237e-01,2.384003e-01,1.732615e+00
4.270859e-01,3.532273e-01,-3.11E+00
4.271482e-01,2.685537e-01,-2.35E+00
4.272105e-01,7.065174e-01,2.853611e+00
4.272727e-01,3.860672e-01,2.949843e+00
4.273350e-01,6.491852e-01,2.564590e+00
4.273973e-01,5.234746e-01,2.889292e+00
4.274595e-01,5.234306e-01,-3.01E+00
4.275218e-01,3.494006e-01,2.443160e+00
4.275841e-01,6.410922e-01,2.243726e+00
4.276463e-01,6.911190e-01,2.408780e+00
4.277086e-01,2.812919e-01,1.912015e+00
4.277709e-01,2.985001e-01,-2.86E+00
4.278331e-01,2.838257e-01,2.605707e+00
4.278954e-01,4.276799e-01,2.993522e+00
4.279577e-01,1.933679e-01,2.721159e+00
4.280199e-01,5.491040e-01,-3.08E+00
4.280822e-01,6.420434e-01,2.912467e+00
4.281445e-01,2.879305e-01,1.526692e+00
4.282067e-01,1.278531e-01,3.096737e+00
4.282690e-01,4.065639e-01,-2.81E+00
4.283313e-01,7.312381e-01,2.793344e+00
4.283935e-01,6.377396e-01,2.924696e+00
4.284558e-01,7.864151e-01,-2.97E+00
4.285181e-01,3.200867e-01,2.706884e+00
4.285803e-01,3.936196e-01,2.478373e+00
4.286426e-01,6.571095e-01,2.825141e+00
4.287049e-01,4.786417e-01,-3.03E+00
4.287671e-01,7.816307e-01,2.821122e+00
4.288294e-01,4.514581e-01,2.466257e+00
4.288917e-01,5.921187e-01,-2.42E+00
4.289539e-01,7.851538e-01,2.521882e+00
4.290162e-01,5.458629e-01,-3.07E+00
4.290785e-01,3.157977e-01,2.922958e+00
4.291407e-01,7.624145e-01,2.433798e+00
4.292030e-01,6.249496e-01,2.630104e+00
4.292653e-01,5.371350e-01,2.231299e+00
4.293275e-01,7.027306e-01,2.714574e+00
4.293898e-01,2.092958e-01,2.443394e+00
4.294521e-01,2.023982e-01,1.007282e+00
4.295143e-01,3.346631e-01,1.879228e+00
4.295766e-01,2.189333e-01,-2.41E+00
4.296389e-01,2.223034e-01,-2.60E+00
4.297011e-01,2.486202e-01,-2.54E+00
4.297634e-01,3.828151e-01,2.227348e+00
4.298257e-01,3.692901e-01,-3.03E+00
4.298879e-01,1.666596e-01,-1.94E+00
4.299502e-01,2.246194e-01,-2.87E+00
4.300125e-01,5.632042e-01,-2.93E+00
4.300747e-01,4.483335e-01,-2.90E+00
4.301370e-01,3.152621e-01,-2.46E+00
4.301993e-01,1.046279e-01,2.310028e+00
4.302615e-01,5.675879e-01,2.895479e+00
4.303238e-01,2.245326e-01,2.346028e+00
4.303861e-01,3.165990e-01,2.136494e+00
4.304483e-01,2.596581e-01,-3.06E+00
4.305106e-01,1.310051e-01,2.838824e+00
4.305729e-01,5.001231e-01,-2.83E+00
4.306351e-01,4.622808e-01,1.625567e+00
4.306974e-01,5.009871e-01,3.027806e+00
4.307597e-01,4.063364e-01,-2.70E+00
4.308219e-01,4.607150e-01,-3.11E+00
4.308842e-01,2.204119e-01,3.137268e+00
4.309465e-01,5.256841e-01,2.528440e+00
4.310087e-01,1.818803e-01,2.215063e+00
4.310710e-01,5.631746e-01,3.074762e+00
4.311333e-01,5.196156e-01,2.848086e+00
4.311955e-01,3.344292e-01,2.212651e+00
4.312578e-01,4.451335e-01,2.983994e+00
4.313200e-01,4.285267e-01,2.799606e+00
4.313823e-01,4.040791e-01,-2.93E+00
4.314446e-01,6.224631e-01,2.717096e+00
4.315068e-01,5.711871e-01,2.862111e+00
4.315691e-01,3.382054e-01,3.073315e+00
4.316314e-01,1.671221e-01,4.747769e-01
4.316936e-01,2.482862e-01,-2.35E+00
4.317559e-01,5.154737e-01,2.773836e+00
4.318182e-01,4.440669e-01,2.696776e+00
4.318804e-01,1.161096e-01,-2.86E+00
4.319427e-01,4.821284e-01,2.598466e+00
4.320050e-01,4.403616e-01,2.815347e+00
4.320672e-01,3.584016e-01,-2.99E+00
4.321295e-01,3.122029e-01,-3.10E+00
4.321918e-01,3.518144e-01,2.154949e+00
4.322540e-01,6.549244e-01,2.882822e+00
4.323163e-01,4.439907e-01,1.896760e+00
4.323786e-01,9.482564e-02,-2.00E+00
4.324408e-01,5.083880e-01,2.887445e+00
4.325031e-01,2.887358e-01,-3.06E+00
4.325654e-01,3.679321e-01,3.116424e+00
4.326276e-01,4.717768e-01,1.852948e+00
4.326899e-01,4.415026e-01,2.330408e+00
4.327522e-01,3.135749e-01,-2.25E+00
4.328144e-01,7.274590e-01,2.851782e+00
4.328767e-01,2.976438e-01,-2.97E+00
4.329390e-01,5.963127e-01,-2.51E+00
4.330012e-01,2.587615e-01,2.920384e+00
4.330635e-01,2.576209e-01,-2.78E+00
4.331258e-01,1.944437e-01,-1.43E+00
4.331880e-01,7.049465e-01,-2.94E+00
4.332503e-01,8.065492e-01,-2.91E+00
4.333126e-01,4.513686e-01,-2.31E+00
4.333748e-01,3.931053e-01,2.879011e+00
4.334371e-01,4.570649e-01,2.498328e+00
4.334994e-01,5.742758e-01,2.900508e+00
4.335616e-01,2.060305e-01,2.570990e+00
4.336239e-01,2.800736e-01,2.882261e+00
4.336862e-01,6.717238e-01,-2.40E+00
4.337484e-01,2.695625e-01,3.038604e+00
4.338107e-01,5.312479e-01,2.469903e+00
4.338730e-01,2.058501e-01,-2.12E+00
4.339352e-01,5.517593e-01,2.645297e+00
4.339975e-01,5.697907e-01,2.698714e+00
4.340598e-01,1.903073e-01,2.997753e+00
4.341220e-01,4.919659e-01,2.703989e+00
4.341843e-01,4.761029e-01,2.622886e+00
4.342466e-01,1.902404e-01,2.270732e+00
4.343088e-01,1.900437e-01,2.652902e+00
4.343711e-01,1.670771e-01,2.414525e+00
4.344334e-01,4.005104e-01,-3.07E+00
4.344956e-01,5.917961e-01,-2.65E+00
4.345579e-01,7.166156e-02,-2.44E+00
4.346202e-01,3.427088e-01,2.965262e+00
4.346824e-01,3.542680e-01,-2.00E+00
4.347447e-01,6.649676e-01,-2.74E+00
4.348070e-01,7.284508e-01,2.945721e+00
4.348692e-01,4.802037e-01,2.804695e+00
4.349315e-01,2.138641e-01,2.578633e+00
4.349938e-01,6.346498e-01,2.891515e+00
4.350560e-01,3.678187e-01,2.382614e+00
4.351183e-01,3.977674e-01,2.579357e+00
4.351806e-01,4.271321e-01,-2.12E+00
4.352428e-01,2.923164e-01,2.893675e+00
4.353051e-01,3.848178e-01,-2.67E+00
4.353674e-01,3.818115e-01,2.987540e+00
4.354296e-01,9.621716e-01,3.122996e+00
4.354919e-01,7.091303e-01,-3.11E+00
4.355542e-01,3.089922e-01,2.953438e+00
4.356164e-01,6.806829e-01,-2.88E+00
4.356787e-01,5.658628e-01,2.889119e+00
4.357410e-01,6.505375e-01,2.801494e+00
4.358032e-01,2.885377e-01,2.531729e+00
4.358655e-01,4.740859e-01,2.734284e+00
4.359278e-01,2.277686e-01,-2.76E+00
4.359900e-01,6.526333e-01,-3.13E+00
4.360523e-01,4.178202e-01,2.989589e+00
4.361146e-01,3.213146e-01,3.037582e+00
4.361768e-01,5.057417e-01,2.545386e+00
4.362391e-01,3.891889e-01,2.033434e+00
4.363014e-01,4.264296e-01,2.964194e+00
4.363636e-01,3.758635e-01,2.709253e+00
4.364259e-01,4.594628e-01,2.761297e+00
4.364882e-01,2.859065e-01,-2.94E+00
4.365504e-01,4.129069e-01,-2.91E+00
4.366127e-01,5.774622e-01,3.121011e+00
4.366750e-01,6.943026e-01,-2.96E+00
4.367372e-01,8.858705e-01,2.688951e+00
4.367995e-01,1.806131e-01,-2.46E+00
4.368618e-01,7.604972e-01,2.738620e+00
4.369240e-01,4.534061e-01,2.751674e+00
4.369863e-01,5.897166e-01,2.176620e+00
4.370486e-01,3.474557e-01,2.368427e+00
4.371108e-01,2.051321e-01,3.044935e+00
4.371731e-01,4.910715e-01,-2.90E+00
4.372354e-01,2.920049e-01,2.547843e+00
4.372976e-01,3.355995e-01,2.731216e+00
4.373599e-01,2.227654e-01,2.400562e+00
4.374222e-01,1.035949e-01,-2.33E+00
4.374844e-01,5.332727e-01,3.030378e+00
4.375467e-01,3.230291e-01,2.765580e+00
4.376090e-01,2.660738e-01,-2.26E+00
4.376712e-01,9.569220e-01,-3.12E+00
4.377335e-01,6.408569e-01,2.956411e+00
4.377958e-01,1.760337e-01,2.940542e+00
4.378580e-01,2.334729e-01,-2.80E+00
4.379203e-01,2.734824e-01,2.815366e+00
4.379826e-01,3.802023e-01,-2.79E+00
4.380448e-01,5.201932e-01,2.635899e+00
4.381071e-01,3.389842e-01,-3.10E+00
4.381694e-01,6.241996e-01,3.074365e+00
4.382316e-01,5.437441e-01,2.534590e+00
4.382939e-01,6.378229e-01,2.198655e+00
4.383562e-01,3.009713e-01,2.265058e+00
4.384184e-01,4.872918e-01,1.294251e+00
4.384807e-01,1.846120e-01,-2.20E+00
4.385430e-01,2.854099e-01,3.136426e+00
4.386052e-01,3.218832e-01,2.706955e+00
4.386675e-01,3.123603e-01,-2.39E+00
4.387298e-01,3.562456e-01,-2.06E+00
4.387920e-01,6.102849e-01,2.906259e+00
4.388543e-01,2.266636e-01,2.494091e+00
4.389166e-01,6.532422e-01,-1.60E+00
4.389788e-01,8.300400e-01,2.771190e+00
4.390411e-01,3.196160e-01,2.467581e+00
4.391034e-01,6.592463e-01,-3.14E+00
4.391656e-01,4.755838e-01,1.661733e+00
4.392279e-01,3.007716e-01,1.874655e+00
4.392902e-01,3.436851e-01,-3.05E+00
4.393524e-01,3.792506e-01,2.187456e+00
4.394147e-01,3.450317e-01,1.949149e+00
4.394770e-01,8.743902e-02,-3.12E-01
4.395392e-01,6.428035e-01,2.981637e+00
4.396015e-01,2.076495e-01,2.145668e+00
4.396638e-01,4.087346e-01,-2.88E+00
4.397260e-01,3.822420e-01,3.012222e+00
4.397883e-01,3.561022e-01,-3.08E+00
4.398506e-01,4.817537e-01,-3.06E+00
4.399128e-01,2.773477e-01,-2.97E+00
4.399751e-01,4.423303e-01,2.255432e+00
4.400374e-01,6.216102e-01,3.134817e+00
4.400996e-01,2.914620e-01,2.693092e+00
4.401619e-01,2.135510e-01,-2.75E+00
4.402242e-01,4.353849e-01,2.316272e+00
4.402864e-01,3.766588e-01,2.914333e+00
4.403487e-01,2.301297e-01,2.471600e+00
4.404110e-01,1.867250e-01,-2.88E+00
4.404732e-01,2.195107e-01,-3.05E+00
4.405355e-01,1.518269e-01,-2.92E+00
4.405978e-01,5.860036e-01,3.088298e+00
4.406600e-01,6.536062e-01,2.510398e+00
4.407223e-01,2.861541e-01,2.638512e+00
4.407846e-01,3.925158e-01,-2.96E+00
4.408468e-01,2.840023e-01,3.126635e+00
4.409091e-01,3.392789e-01,-2.89E+00
4.409714e-01,3.034067e-01,-2.71E+00
4.410336e-01,3.177120e-01,-2.51E+00
4.410959e-01,2.974637e-01,3.130236e+00
4.411582e-01,6.694010e-01,-2.81E+00
4.412204e-01,6.683443e-01,2.559379e+00
4.412827e-01,2.856712e-01,2.650070e+00
4.413450e-01,5.710736e-01,2.899370e+00
4.414072e-01,1.052377e-01,-1.71E+00
4.414695e-01,3.335018e-01,-2.66E+00
4.415318e-01,3.014811e-01,3.094364e+00
4.415940e-01,3.175171e-01,-2.58E+00
4.416563e-01,1.549382e-01,-1.77E+00
4.417186e-01,3.643328e-01,-2.81E+00
4.417808e-01,5.841666e-01,-3.14E+00
4.418431e-01,2.952892e-01,-2.88E+00
4.419054e-01,5.395671e-01,-2.64E+00
4.419676e-01,7.065311e-01,-2.72E+00
4.420299e-01,2.852156e-01,2.515766e+00
4.420922e-01,9.144669e-01,-3.03E+00
4.421544e-01,8.418027e-01,2.569888e+00
4.422167e-01,1.620296e-01,-2.29E+00
4.422790e-01,5.644195e-01,2.971494e+00
4.423412e-01,4.556296e-01,2.985643e+00
4.424035e-01,1.441058e-01,-5.41E-01
4.424658e-01,3.830442e-01,2.979836e+00
4.425280e-01,3.661556e-01,2.961729e+00
4.425903e-01,2.850914e-01,-1.80E+00
4.426526e-01,4.535911e-01,-3.08E+00
4.427148e-01,5.779321e-01,-3.03E+00
4.427771e-01,2.684828e-01,-2.62E+00
4.428394e-01,1.456372e-01,3.125276e-01
4.429016e-01,4.817505e-01,1.983478e+00
4.429639e-01,2.766428e-01,2.203804e+00
4.430262e-01,2.106115e-01,-7.70E-01
4.430884e-01,4.309462e-01,-2.85E+00
4.431507e-01,1.904468e-01,-2.42E+00
4.432130e-01,4.562410e-01,-3.01E+00
4.432752e-01,1.924316e-01,3.116362e+00
4.433375e-01,4.311976e-01,-2.04E+00
4.433998e-01,4.972072e-01,2.723616e+00
4.434620e-01,3.367896e-01,3.002278e+00
4.435243e-01,6.888173e-01,-2.98E+00
4.435866e-01,5.889999e-01,2.799062e+00
4.436488e-01,6.342110e-01,2.677907e+00
4.437111e-01,5.593671e-01,2.619598e+00
4.437733e-01,5.206916e-01,-2.55E+00
4.438356e-01,3.398980e-01,3.089019e+00
4.438979e-01,5.890635e-01,2.913750e+00
4.439601e-01,4.271467e-01,-2.83E+00
4.440224e-01,5.817091e-01,2.775968e+00
4.440847e-01,6.231510e-01,2.828797e+00
4.441469e-01,6.695946e-01,-3.04E+00
4.442092e-01,5.707746e-01,2.815267e+00
4.442715e-01,5.821877e-01,2.991536e+00
4.443337e-01,5.766485e-01,2.341064e+00
4.443960e-01,5.153729e-01,3.000332e+00
4.444583e-01,1.964835e-01,3.105976e+00
4.445205e-01,2.986339e-01,-2.73E+00
4.445828e-01,3.198243e-01,2.480566e+00
4.446451e-01,3.724877e-01,2.660050e+00
4.447073e-01,2.420628e-01,2.978231e+00
4.447696e-01,4.611090e-01,-2.54E+00
4.448319e-01,2.550617e-01,2.414043e+00
4.448941e-01,3.182646e-01,-2.60E+00
4.449564e-01,1.438164e-01,1.794775e+00
4.450187e-01,2.264618e-01,-1.82E+00
4.450809e-01,7.068305e-01,-2.56E+00
4.451432e-01,5.682811e-01,3.120151e+00
4.452055e-01,7.199101e-01,-2.97E+00
4.452677e-01,6.382472e-01,3.043031e+00
4.453300e-01,4.490049e-01,3.040243e+00
4.453923e-01,3.772508e-01,-2.85E+00
4.454545e-01,4.254189e-01,-3.05E+00
4.455168e-01,4.826925e-01,2.818063e+00
4.455791e-01,6.938167e-02,3.114478e+00
4.456413e-01,2.285591e-01,-2.63E+00
4.457036e-01,4.195650e-01,-3.04E+00
4.457659e-01,4.155534e-01,-2.49E+00
4.458281e-01,4.898866e-01,-2.61E+00
4.458904e-01,5.826399e-01,-3.11E+00
4.459527e-01,3.890729e-01,3.019931e+00
4.460149e-01,5.048510e-01,-2.78E+00
4.460772e-01,6.017432e-01,2.998375e+00
4.461395e-01,3.987280e-01,2.884798e+00
4.462017e-01,2.969734e-01,2.228037e+00
4.462640e-01,6.060168e-01,2.990266e+00
4.463263e-01,4.519916e-01,-2.83E+00
4.463885e-01,3.741801e-01,2.525132e+00
4.464508e-01,1.599795e-01,-2.15E+00
4.465131e-01,4.667106e-01,-2.73E+00
4.465753e-01,5.830324e-01,-2.72E+00
4.466376e-01,4.146930e-01,2.359674e+00
4.466999e-01,4.562406e-01,2.212951e+00
4.467621e-01,4.728964e-01,2.800090e+00
4.468244e-01,2.559442e-01,-2.85E+00
4.468867e-01,3.453348e-01,-2.62E+00
4.469489e-01,6.819358e-01,3.060449e+00
4.470112e-01,6.228490e-01,2.547557e+00
4.470735e-01,3.619741e-01,2.778455e+00
4.471357e-01,6.916821e-01,2.791540e+00
4.471980e-01,2.127748e-01,2.630746e+00
4.472603e-01,3.567099e-01,-2.57E+00
4.473225e-01,4.485605e-01,2.819233e+00
4.473848e-01,5.741749e-01,2.899443e+00
4.474471e-01,2.892600e-01,1.541542e+00
4.475093e-01,4.200489e-01,3.067807e+00
4.475716e-01,3.880345e-01,2.567779e+00
4.476339e-01,2.820509e-01,-3.13E+00
4.476961e-01,6.421206e-01,2.796326e+00
4.477584e-01,5.089414e-01,2.687411e+00
4.478207e-01,6.159834e-01,-2.44E+00
4.478829e-01,5.778040e-01,2.410167e+00
4.479452e-01,4.385707e-01,2.514007e+00
4.480075e-01,2.834711e-01,2.489395e+00
4.480697e-01,2.001869e-01,3.083575e+00
4.481320e-01,2.469252e-01,-3.07E+00
4.481943e-01,3.637200e-01,-2.94E+00
4.482565e-01,3.869087e-01,2.996490e+00
4.483188e-01,3.994536e-01,-3.04E+00
4.483811e-01,3.916391e-01,-2.91E+00
4.484433e-01,4.735291e-01,-3.10E+00
4.485056e-01,5.160834e-01,2.495090e+00
4.485679e-01,3.754700e-01,2.418709e+00
4.486301e-01,3.570163e-01,3.089175e+00
4.486924e-01,8.200709e-02,-3.90E-01
4.487547e-01,9.859930e-02,-3.10E+00
4.488169e-01,9.249561e-02,-2.45E-01
4.488792e-01,3.817546e-01,2.731277e+00
4.489415e-01,3.290113e-01,3.045461e+00
4.490037e-01,1.037780e-01,-2.41E+00
4.490660e-01,4.631269e-01,3.110045e+00
4.491283e-01,5.185352e-01,-3.13E+00
4.491905e-01,5.572699e-01,-2.92E+00
4.492528e-01,1.037577e-01,2.234141e+00
4.493151e-01,5.021218e-01,-2.84E+00
4.493773e-01,3.226381e-01,-2.94E+00
4.494396e-01,4.550651e-01,2.637465e+00
4.495019e-01,5.262966e-01,2.673270e+00
4.495641e-01,4.399780e-01,2.749968e+00
4.496264e-01,1.867439e-01,-2.19E+00
4.496887e-01,1.708999e-01,-2.81E+00
4.497509e-01,5.036748e-01,2.817812e+00
4.498132e-01,1.286114e-01,-2.48E+00
4.498755e-01,3.781741e-01,2.951935e+00
4.499377e-01,3.509217e-01,2.958646e+00
4.500000e-01,2.389044e-01,-1.17E+00
4.500623e-01,5.730167e-01,-2.51E+00
4.501245e-01,3.317319e-01,-2.89E+00
4.501868e-01,4.560631e-01,3.111939e+00
4.502491e-01,1.911285e-01,2.115499e+00
4.503113e-01,3.448039e-01,-2.92E+00
4.503736e-01,2.509039e-01,-1.43E+00
4.504359e-01,4.424689e-01,3.073924e+00
4.504981e-01,4.151150e-01,2.951567e+00
4.505604e-01,5.114147e-01,2.610139e+00
4.506227e-01,3.051837e-01,-2.61E+00
4.506849e-01,5.495822e-01,-3.06E+00
4.507472e-01,5.684202e-01,3.024521e+00
4.508095e-01,5.343647e-01,2.260171e+00
4.508717e-01,5.663124e-01,-2.68E+00
4.509340e-01,1.461539e-01,2.598457e+00
4.509963e-01,4.360603e-01,2.631445e+00
4.510585e-01,1.795075e-01,-3.08E+00
4.511208e-01,4.628283e-01,-2.89E+00
4.511831e-01,3.567462e-01,2.452658e+00
4.512453e-01,5.391851e-01,-3.00E+00
4.513076e-01,6.183295e-01,1.998579e+00
4.513699e-01,2.816487e-01,2.815973e+00
4.514321e-01,2.783639e-01,2.010393e+00
4.514944e-01,4.572635e-01,-2.14E+00
4.515567e-01,1.536232e-01,1.903278e+00
4.516189e-01,4.466123e-01,-2.91E+00
4.516812e-01,1.734540e-01,2.774402e+00
4.517435e-01,2.697331e-01,3.021250e+00
4.518057e-01,3.846267e-01,-2.55E+00
4.518680e-01,2.940887e-01,-2.73E+00
4.519303e-01,6.329766e-01,-2.64E+00
4.519925e-01,5.603904e-01,3.134828e+00
4.520548e-01,5.282053e-01,2.374528e+00
4.521171e-01,3.679817e-01,2.993514e+00
4.521793e-01,7.518974e-01,2.983811e+00
4.522416e-01,4.242306e-01,-3.12E+00
4.523039e-01,3.790507e-01,3.016496e+00
4.523661e-01,4.193524e-01,3.054441e+00
4.524284e-01,2.927746e-01,-3.06E+00
4.524907e-01,4.574498e-01,-2.56E+00
4.525529e-01,5.272974e-01,-3.04E+00
4.526152e-01,6.493513e-01,-3.12E+00
4.526775e-01,3.635847e-01,-3.05E+00
4.527397e-01,7.330560e-01,3.093121e+00
4.528020e-01,3.855876e-01,3.016928e+00
4.528643e-01,1.883543e-01,-9.27E-01
4.529265e-01,5.565516e-01,2.988497e+00
4.529888e-01,3.322276e-01,-3.06E+00
4.530511e-01,3.558045e-01,-3.02E+00
4.531133e-01,3.047582e-01,2.970756e+00
4.531756e-01,4.310967e-01,-2.84E+00
4.532379e-01,4.656573e-01,-2.91E+00
4.533001e-01,4.934309e-01,2.322157e+00
4.533624e-01,2.180949e-01,-2.72E+00
4.534247e-01,3.089443e-01,-2.92E+00
4.534869e-01,4.397527e-01,-2.47E+00
4.535492e-01,2.037099e-01,-2.81E+00
4.536115e-01,5.902041e-01,-2.92E+00
4.536737e-01,3.049367e-01,-3.06E+00
4.537360e-01,5.383279e-01,-2.40E+00
4.537983e-01,4.850387e-01,3.043783e+00
4.538605e-01,3.188820e-01,-2.10E+00
4.539228e-01,6.757375e-01,3.031161e+00
4.539851e-01,3.732540e-01,-2.66E+00
4.540473e-01,5.984743e-01,2.917524e+00
4.541096e-01,3.912285e-01,2.631163e+00
4.541719e-01,3.168996e-01,-2.93E+00
4.542341e-01,5.257335e-01,2.873567e+00
4.542964e-01,4.194970e-01,3.013586e+00
4.543587e-01,3.668724e-01,-2.77E+00
4.544209e-01,4.763255e-01,3.051801e+00
4.544832e-01,3.620816e-01,2.069451e+00
4.545455e-01,4.807104e-01,2.334306e+00
4.546077e-01,2.440361e-01,-2.99E+00
4.546700e-01,3.912629e-01,2.749440e+00
4.547323e-01,4.000897e-01,2.263516e+00
4.547945e-01,3.175744e-01,-2.94E+00
4.548568e-01,9.349010e-02,2.725944e+00
4.549191e-01,5.558095e-01,-2.38E+00
4.549813e-01,3.427250e-01,1.768031e+00
4.550436e-01,3.357466e-01,2.999960e+00
4.551059e-01,6.956695e-01,3.007086e+00
4.551681e-01,6.260390e-01,-2.99E+00
4.552304e-01,1.849413e-01,2.376373e+00
4.552927e-01,4.045330e-01,2.200332e+00
4.553549e-01,5.259543e-01,2.737296e+00
4.554172e-01,1.792784e-01,2.859633e+00
4.554795e-01,8.825306e-02,1.332635e+00
4.555417e-01,2.315809e-01,-3.09E+00
4.556040e-01,2.764418e-01,-2.15E+00
4.556663e-01,3.316939e-01,-2.46E+00
4.557285e-01,6.260861e-01,-2.94E+00
4.557908e-01,4.142003e-01,2.345855e+00
4.558531e-01,5.868983e-01,-3.01E+00
4.559153e-01,4.309135e-01,2.666155e+00
4.559776e-01,5.207492e-01,-2.74E+00
4.560399e-01,6.728208e-01,2.546912e+00
4.561021e-01,2.046375e-01,-3.00E+00
4.561644e-01,4.618704e-01,2.466187e+00
4.562267e-01,3.185885e-01,2.288974e+00
4.562889e-01,3.145198e-01,3.065317e+00
4.563512e-01,3.083406e-01,2.623161e+00
4.564134e-01,2.367078e-01,-2.59E+00
4.564757e-01,2.415019e-01,-2.35E+00
4.565380e-01,1.381782e-01,-2.25E+00
4.566002e-01,5.233413e-01,3.101980e+00
4.566625e-01,1.903848e-01,-2.94E+00
4.567248e-01,7.811115e-01,-2.92E+00
4.567870e-01,2.883579e-01,2.477531e+00
4.568493e-01,5.883206e-01,-3.01E+00
4.569116e-01,8.142664e-02,2.341941e+00
4.569738e-01,2.696002e-01,2.300467e+00
4.570361e-01,3.646792e-01,3.041479e+00
4.570984e-01,3.440990e-01,-2.70E+00
4.571606e-01,2.863325e-01,-2.89E+00
4.572229e-01,3.524163e-01,3.121098e+00
4.572852e-01,3.206295e-01,-2.64E+00
4.573474e-01,4.558904e-01,-3.09E+00
4.574097e-01,3.209792e-01,-2.60E+00
4.574720e-01,6.477982e-01,-2.92E+00
4.575342e-01,2.757301e-01,2.209667e+00
4.575965e-01,3.658139e-01,-2.60E+00
4.576588e-01,5.972298e-01,3.108249e+00
4.577210e-01,7.911081e-01,2.782986e+00
4.577833e-01,5.420445e-01,2.566658e+00
4.578456e-01,5.227530e-01,-2.65E+00
4.579078e-01,4.452281e-01,-2.85E+00
4.579701e-01,3.356983e-01,2.609105e+00
4.580324e-01,6.221042e-01,3.109076e+00
4.580946e-01,5.750179e-01,3.131914e+00
4.581569e-01,2.674699e-01,2.570407e+00
4.582192e-01,5.842819e-01,3.037844e+00
4.582814e-01,4.992118e-01,3.005100e+00
4.583437e-01,3.614413e-01,2.159498e+00
4.584060e-01,3.151884e-01,-2.32E+00
4.584682e-01,3.330648e-01,2.288391e+00
4.585305e-01,6.071582e-01,-2.43E+00
4.585928e-01,4.545735e-01,-2.86E+00
4.586550e-01,4.302594e-01,2.720774e+00
4.587173e-01,3.125931e-01,2.720280e+00
4.587796e-01,1.752630e-01,2.158897e+00
4.588418e-01,4.569805e-01,2.879821e+00
4.589041e-01,2.507784e-01,2.193245e+00
4.589664e-01,2.941620e-01,1.843262e+00
4.590286e-01,1.412627e-01,-3.02E+00
4.590909e-01,2.994529e-01,3.085174e+00
4.591532e-01,4.056211e-01,2.338814e+00
4.592154e-01,2.255580e-01,2.619351e+00
4.592777e-01,1.930886e-01,-2.76E+00
4.593400e-01,2.335632e-01,2.038589e+00
4.594022e-01,4.897081e-01,3.098961e+00
4.594645e-01,8.582079e-02,3.038996e+00
4.595268e-01,3.107512e-01,2.784098e+00
4.595890e-01,4.481222e-02,7.083938e-01
4.596513e-01,1.813178e-01,2.820741e+00
4.597136e-01,3.344451e-01,-1.75E+00
4.597758e-01,4.617488e-01,-3.12E+00
4.598381e-01,6.172598e-01,3.066664e+00
4.599004e-01,3.303321e-01,2.771844e+00
4.599626e-01,5.828206e-01,3.140636e+00
4.600249e-01,2.213409e-01,-2.83E+00
4.600872e-01,5.372907e-01,-3.08E+00
4.601494e-01,4.330968e-01,-3.03E+00
4.602117e-01,2.305751e-01,2.812297e+00
4.602740e-01,3.169857e-01,-2.49E+00
4.603362e-01,3.534184e-01,-2.93E+00
4.603985e-01,2.067802e-01,-2.91E+00
4.604608e-01,6.711295e-01,3.053260e+00
4.605230e-01,3.573291e-01,-2.79E+00
4.605853e-01,4.204249e-01,2.593139e+00
4.606476e-01,3.398381e-01,2.567270e+00
4.607098e-01,4.007012e-01,2.957040e+00
4.607721e-01,5.733279e-01,2.909920e+00
4.608344e-01,3.000646e-01,-2.28E+00
4.608966e-01,2.976732e-01,-2.56E+00
4.609589e-01,4.668103e-01,-2.92E+00
4.610212e-01,5.407046e-01,-2.67E+00
4.610834e-01,4.305215e-01,3.054930e+00
4.611457e-01,5.614439e-01,2.983807e+00
4.612080e-01,4.288747e-01,-2.91E+00
4.612702e-01,2.642028e-01,2.228086e+00
4.613325e-01,3.780967e-01,2.520301e+00
4.613948e-01,3.507474e-01,2.928933e+00
4.614570e-01,3.162141e-01,-2.75E+00
